Ia
Ia
Ibn
IIn
Ia
Ia-91T
Ia
Ia-91T
Ib
Ic
Ia-02cx
imposter?
Ia
IIn
Ia
Ib
Ia
IIn/Ia-CSM
Ib
Ia
II
II
Ia-02cx
II
Ic-BL
Ia
IIn
Ia
Ia-pec?
Ia-91bg
Ibn
IIn/Ia-CSM
Ia
IIn?
IIP
Ia-99aa
IIP
Ia
Ia
II
Ia
Ia
Ic
IIn
imp?
Ia
Ia
Ic-BL
LBV?
Ia
IIn
SLSN-I
tidal disruption event
Ic
Ia
Ia
Ic
Ia
IIL
Ib
IIP
II
IIL
Ia
Ia
Ic
I
Ia
Ia
Ia
II
Ia
Ia
SLSN-II
Ia
Ia-91T
Ia
Ia
Ia
Ic
II
Ia
Ia
II
IIn/IIP
Ia
Ia
Ia
II
Ib
Ib
Ia
Ia
IIn
Ic
Iax
II
Ia
IIb
Ia
IIn
Ia
IIn/IIL
II
Ia
II
II
IIP
Ia
IIP
Ia
Ia
IIn
IIn
Ib/c
Ia
Ia-SC
Ia-91bg
Ia
II
Ia
Ia
Ia
Ib/c
Ia-SC
IIb
Ia
Ic
Ia
Ia
II
Ia-99aa
II-87K
IIn-IaCSM?
Ia
IIP
Ib
Ic
II
Ia-02cx
Ia
Ia
Ibc
II
Ia
II
Ic
SLSN-I
SLSN-II
SLSN-I
Ibn
SLSN-II
IIn

SLSN-I
IIn
IIP

Ia
IIn
Ia
Ic
Ia
Ia



Ibn
IIn
IIb
IIP
IIb
Ia
Ia
Ia
II
Ia
Ia-91bg
IIb
Ia-91bg
IIb
Ia-91T
Ia
IIb
Ia
IIP
IIb
Ia
Ib/c
Ia-99aa?02cx?
Ia
Ia
Ib
Ia
Ia
Ia
Ia
II
SLSN-I
SLSN-II
Ic-BL
SLSN-I
Ic-PI?
Ia
Ia
SLSN-I
IIb
IIn
Ia 
IIn
Ia
II
IIP
Ia
SLSN-I
II
Ia
Ia
Ia
Ia
Ia-p
?
LBV
LBV
Ia
Ib
Ia
IIn
Ibc
IIP

IIn
Ic
Ia-p
Ia
?
LBV
Ic
Ib
II
LBV

Ia
SLSN-II
Ic-BL

II
SLSN-I
SLSN-I
SLSN-I
Ia
Ia
IIb
Ic
IIb
IIP
IIP
IIn/L?
Ia
SLSN-I
Ib
Ia
Ib
imp-IIn
Ia
II
IIb
Ia
II
Ia-SC
Ia
II
Ic
II
IIn
II
Ia
II
Ia
IIP
Ia
Ia
SLSN-II
SLSN-II
IIP
II
Ia
Ia
Ia
Ia
Ic
IIn
SLSN-II
Ia
Ic
Ia-91bg
Ic
Ia-CSM?
Ib
IIb
II
IIb
IIn
Ia-02cx
IIn-Imp?
Ia
II 
Ib
Ia-02cx
Ib 
Ia
IIn
Ia
II
Ia
Ib
Ia
Ia-91T
Ia
II 
IIP
Ia
Ic-bl
II
Ia-91bg
Ia
II
Ibc
Ia
Ic-bl
Ic-bl
Ib
Ia
Ib
Ib
IIb/IIn
Ibn
IIn
Ia
Ib
Ia
Ia
IIn
IIP
II
II
Ic-bl
Ia
IIb
Ia
Ia-91bg
Ia-91bg
IIn
IIn
Ia-02cx
Ia-CSM
Ic
Ia
Ic-bl
II
Ia
Ib
Ia
Ia


type


Ibn?

galactic source




?

?


? 

? 
? 


?

?
?
?


imp?



















?









not a SN (Margutti priv comm)




























TD?
TD?
